source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,bp_rp
5310393535853560576,140.52832321650078,-55.01061135363584,,,,,2.487886,0.24669337
702343774145932544,140.2625728404832,34.39263287351821,14.704195701416294,-218.72256286031558,16.555167975677605,,2.488654,1.6008933
1625209684868707328,245.9977069286059,61.514463511632556,35.71632757836309,-16.394368866203294,57.09390745268847,,2.494415,1.0970564
2816504901198512768,346.19050678740496,15.205082982106333,,,,,2.5036576,0.47082543
6126469654585981952,182.08939329942342,-50.72248107334658,5.7179329578318505,-42.613146390430266,-11.134816926988861,,2.508257,0.25244522
5917537534527580160,254.65491303478962,-55.99029939641002,5.772484443283007,-17.51823774702156,-36.120035038888346,,2.5107856,1.6126139
5361403934691772160,161.6928645043898,-49.420476913951866,29.050584144755422,68.53673565077756,-48.81915516222894,,2.5133939,1.1023693
4076915349846977664,276.99244340050245,-25.422523033637848,42.91983428306095,-46.151553394133586,-185.06736012548174,,2.5435061,1.2009923
5306951892646516992,142.80522590576416,-57.03435042166543,14.623396609093676,-32.615183222963346,5.856565752556893,,2.5465453,1.647223
1297565458994346240,247.55452931903397,21.48954466071868,22.002254438170677,-98.82186841087012,-14.869239096336226,,2.547638,1.1411304
1415230383034813824,262.6080575941285,52.301443329615346,8.919816494942994,-16.12587706896328,11.357536206993439,,2.5482864,1.1480441
2971266110612490624,83.18258484252563,-17.822282254766677,1.6817195427885396,3.3641908258333144,1.4840057540654934,,2.5535128,0.6914878
6247207266946218112,241.35926902767926,-19.80555058042707,,,,,2.5550153,0.09424496
4337352305320149760,249.28979755823173,-10.566976077121021,7.408845727983025,10.464966834036836,24.741567563021235,,2.5565956,0.44186306
1244946371540479616,208.67086285879768,18.39612273503526,,,,,2.5583582,0.90092707
3990320597065899776,168.52777245409249,20.523137041266512,,,,,2.5716317,0.5655391
6170243926896213120,207.36109585015143,-34.451040500017236,,,,,2.5794034,2.4403427
5099455184968674560,49.87942190770887,-21.75771998267506,10.615268776173938,52.7739441986668,32.718263924053616,,2.5895581,2.011383
5502164890740285696,102.48426657164553,-50.61484787877496,18.757713279082175,32.618184414772365,-69.56573406322882,,2.6184993,1.3124249
3736865265441207424,195.54291476874843,10.95923674149768,30.210957333166505,-273.792912720649,19.803882348563043,,2.619051,1.1567237
2968097043228517120,82.06131804802973,-20.759815662845018,20.869734045876413,-5.747658161056199,-83.64984625289725,,2.627176,1.0872264
3490234568129160704,182.53082136956726,-22.619722010989726,10.598376382247242,-72.01853020892453,10.636922874839017,,2.6297014,1.384757
6319542659461082752,229.25128229268978,-9.383003328572958,,,,,2.6346583,0.3496654
5512070906394195968,112.30725962073404,-43.300592607109294,17.023374330493326,-61.62816586114198,189.62722040883722,,2.6405158,1.6322141
3384529341302871296,100.98300597068413,25.131074836391473,3.747653899374491,-4.853370650365749,-11.780095106031592,,2.6483977,1.4132671
447071293401293056,46.19914439438418,53.50642323794812,14.125159961030231,-14.193633797013735,-8.684344352814376,,2.651,1.0181456
2026116260337482112,292.6803397469523,27.959624176962155,8.981563552668588,4.915363569551001,-11.127208901450981,,2.651682,1.3495245
2900546759663847168,84.91226376039107,-34.07421247244894,11.400786448797566,1.6847124451941056,-24.344562451710896,,2.6532035,0.29323173
2962546605447869184,76.36538394458108,-22.371367602513757,15.599908298075055,24.048504491467565,-74.95097440824634,,2.6534927,1.5497768
779106556394253824,167.41547770774767,44.4983642995888,23.227226550456237,-62.62009416691988,-27.777557179537723,,2.68003,1.3199959
510204838759030144,21.45661245731054,60.235067611380984,32.02972419177956,296.42007959813117,-49.12702186535588,,2.6805298,0.5723715
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,2218.9845482530773,326.44454180123256,,2.6807318,0.92413735
5908509891197204480,224.63280437033956,-43.13413617160934,,,,,2.6952581,0.15284085
5855593454594292736,189.29540488035568,-69.1356236855019,,,,,2.6997497,0.14557481
1339952869195300608,258.7616572468772,36.809174548038804,8.899064345249363,-27.40209075014929,2.924771069071474,,2.7025177,1.4799106
5859405805013401984,184.39008382548533,-67.96085330413052,9.991496143923554,-230.607030300514,-26.205687717494953,,2.7034264,2.3211966
2671038928727970944,322.8898027828743,-5.571211107815946,5.972785301344111,19.213674953612266,-8.16294285004504,,2.7120852,1.0929565
1312665361415345920,250.31919789825196,31.604583878359982,,,,,2.7169063,0.8981335
6309703507861332736,222.7191482591402,-16.042081011481653,,,,,2.7223556,0.44690943
