OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GPS BIIF-8  (PRN 03),2014-068A,2026-08-12T06:19:27.412608,2.00554836,.00674519,57.0256,28.7980,73.1439,287.6140,0,U,40294,999,8633,0,-.68E-6,0
COSMOS 2501 (702K),2014-075A,2026-08-10T06:22:14.545632,2.13101231,.00225439,63.6187,188.5003,212.0507,147.7895,0,U,40315,999,9100,0,.32E-6,0
GPS BIIF-9  (PRN 26),2015-013A,2026-08-12T21:36:42.831072,2.00572619,.0111202,53.1630,201.8329,40.4331,320.3541,0,U,40534,999,8296,0,.13E-6,0
GSAT0203 (GALILEO 7),2015-017A,2026-08-04T07:30:07.623936,1.70476292,.0003311,56.7688,340.2856,250.5210,109.4561,0,U,40544,999,7002,0,-.79E-6,0
GSAT0204 (GALILEO 8),2015-017B,2026-08-11T00:30:08.078976,1.70475677,.00038456,56.7722,340.1214,236.0943,123.8734,0,U,40545,999,3318,0,-.103E-5,0
BEIDOU-3S IGSO-1S (C31),2015-019A,2026-08-12T22:42:48.955680,1.00295428,.0038904,49.0853,294.7752,199.0395,262.1228,0,U,40549,999,4164,0,-.161E-5,0
GPS BIIF-10 (PRN 08),2015-033A,2026-08-13T01:28:22.557216,2.00553241,.0115995,53.9414,264.7379,30.3580,330.3832,0,U,40730,999,8113,0,.6E-7,0
BEIDOU-3S M2S (C58),2015-037A,2026-08-11T02:12:53.595936,1.86231963,.00106204,54.8191,300.1541,257.3193,102.6299,0,U,40748,999,7514,0,-.46E-6,0
BEIDOU-3S M1S (C57),2015-037B,2026-08-11T19:55:00.052608,1.86254796,.00021136,54.8149,300.1149,58.7316,301.3586,0,U,40749,999,7516,0,-.49E-6,0
GSAT0206 (GALILEO 10),2015-045B,2026-08-05T17:31:32.729088,1.70473359,.00021913,54.9350,220.2359,332.8672,27.1420,0,U,40890,999,6788,0,.86E-6,0
BEIDOU-3S IGSO-2S (C56),2015-053A,2026-08-02T14:20:02.640192,1.00249594,.00663557,49.1518,258.2267,193.9763,165.8677,0,U,40938,999,3981,0,-.74E-6,0
GPS BIIF-11 (PRN 10),2015-062A,2026-08-12T02:49:17.802624,2.00566880,.01141515,56.9970,28.6600,230.8361,128.1632,0,U,41019,999,7895,0,-.68E-6,0
GSAT-15 (GAGAN/PRN 139),2015-065A,2026-08-13T02:08:54.471840,1.00271182,.0002384,0.0614,270.8561,196.6909,339.6959,0,U,41028,999,3936,0,-.275E-5,0
GSAT0209 (GALILEO 12),2015-079A,2026-08-11T18:21:06.837408,1.70473726,.00043307,55.8599,99.7363,5.7771,354.3126,0,U,41174,999,6572,0,-.13E-6,0
GSAT0208 (GALILEO 11),2015-079B,2026-08-12T13:43:06.583008,1.70473433,.0003599,55.8595,99.7110,4.5491,355.5423,0,U,41175,999,6615,0,-.12E-6,0
IRNSS-1E,2016-003A,2026-08-12T22:49:02.876736,1.00277208,.0020718,33.3562,58.9269,176.7154,179.7824,0,U,41241,999,3864,0,-.308E-5,0
GPS BIIF-12 (PRN 32),2016-007A,2026-08-12T04:59:02.012352,2.00574119,.00968561,55.5600,87.2380,247.4271,111.6288,0,U,41328,999,7696,0,-.4E-7,0
COSMOS 2514 (751),2016-008A,2026-08-12T14:18:51.215904,2.13102554,.0013137,64.9843,311.0697,205.1883,154.8040,0,U,41330,999,8182,0,-.5E-6,0
BEIDOU-2 IGSO-6 (C13),2016-021A,2026-08-12T22:44:10.843872,1.00287910,.0060158,60.3120,37.4763,228.1047,132.2224,0,U,41434,999,3805,0,-.142E-5,0
IRNSS-1G,2016-027A,2026-08-12T11:57:30.490848,1.00273162,.00051942,5.3303,96.1719,34.4597,139.1767,0,U,41469,999,3774,0,-.354E-5,0
GSAT0211 (GALILEO 14),2016-030A,2026-08-11T12:31:21.545760,1.70473360,.00036578,55.0840,220.1724,321.6436,38.3314,0,U,41549,999,6361,0,.49E-6,0
GSAT0210 (GALILEO 13),2016-030B,2026-08-05T07:50:16.873152,1.70473686,.00046564,55.0845,220.3409,249.3443,110.6257,0,U,41550,999,6350,0,.85E-6,0
BEIDOU-2 G7 (C03),2016-037A,2026-08-13T01:10:38.637984,1.00268479,.0005138,1.8566,69.6054,0.5670,19.5112,0,U,41586,999,746,0,-.371E-5,0
EUTELSAT 117 WEST B (WAAS/PRN 131),2016-038B,2026-08-12T22:21:50.440320,1.00272312,.0000365,0.0145,245.4141,195.2622,99.1551,0,U,41589,999,3723,0,-.29E-6,0
GSAT0207 (GALILEO 15),2016-069A,2026-08-10T21:13:57.862272,1.70473529,.00038406,55.5314,99.5717,349.1293,10.9422,0,U,41859,999,6033,0,-.16E-6,0
GSAT0212 (GALILEO 16),2016-069B,2026-08-11T07:47:30.801984,1.70473647,.00041625,55.5290,99.5545,26.0128,334.0903,0,U,41860,999,6059,0,-.15E-6,0
GSAT0213 (GALILEO 17),2016-069C,2026-08-11T02:31:26.283648,1.70474100,.00031277,55.5313,99.5686,324.5261,35.5341,0,U,41861,999,6045,0,-.15E-6,0
GSAT0214 (GALILEO 18),2016-069D,2026-08-10T15:57:27.931968,1.70473645,.00025421,55.5294,99.5734,337.5932,22.4742,0,U,41862,999,6057,0,-.17E-6,0
SES-15 (WAAS/PRN 133),2017-026A,2026-08-13T02:48:08.920224,1.00268410,.0000262,0.0497,296.1009,198.0418,100.2766,0,U,42709,999,800,0,.43E-6,0
QZS-2 (QZSS/PRN 194),2017-028A,2026-08-12T07:05:15.852768,1.00269577,.0754658,39.3473,242.3259,269.9750,57.1777,0,U,42738,999,818,0,-.136E-5,0
QZS-3 (QZSS/PRN 199),2017-048A,2026-08-12T22:11:18.731040,1.00268497,.0002051,0.0632,139.9116,17.2097,264.0672,0,U,42917,999,3282,0,-.366E-5,0
COSMOS 2522 (752),2017-055A,2026-08-10T13:21:56.180736,2.13101799,.00103711,64.0813,190.0343,239.5236,120.3508,0,U,42939,999,6913,0,.31E-6,0
QZS-4 (QZSS/PRN 195),2017-062A,2026-08-12T15:21:21.786336,1.00282370,.0748191,40.0727,342.7662,269.0563,79.8733,0,U,42965,999,3236,0,-.342E-5,0
BEIDOU-3 M1 (C19),2017-069A,2026-08-10T21:39:40.139424,1.86230719,.00082241,56.7414,61.2838,328.3440,31.6792,0,U,43001,999,5962,0,-.16E-6,0
BEIDOU-3 M2 (C20),2017-069B,2026-08-12T23:44:31.860096,1.86230390,.0007203,56.7424,61.2511,1.3906,358.6789,0,U,43002,999,5965,0,-.27E-6,0
GSAT0215 (GALILEO 19),2017-079A,2026-08-12T21:55:56.285760,1.70474110,.0003771,55.0613,219.9454,274.1991,85.7469,0,U,43055,999,5395,0,.38E-6,0
GSAT0216 (GALILEO 20),2017-079B,2026-07-29T12:58:17.745024,1.70474452,.0004991,55.0654,220.3407,279.6092,80.3696,0,U,43056,999,5372,0,.8E-6,0
GSAT0217 (GALILEO 21),2017-079C,2026-08-02T06:44:17.374560,1.70474265,.00042581,55.0626,220.2355,291.9902,67.9813,0,U,43057,999,5377,0,.78E-6,0
GSAT0218 (GALILEO 22),2017-079D,2026-08-04T06:15:14.304672,1.70474225,.00054746,55.0625,220.1786,276.8699,83.0848,0,U,43058,999,5383,0,.82E-6,0
BEIDOU-3 M7 (C27),2018-003A,2026-08-12T17:33:14.923872,1.86227913,.0003815,54.2744,300.3411,104.1520,255.9607,0,U,43107,999,5840,0,-.55E-6,0
BEIDOU-3 M8 (C28),2018-003B,2026-08-12T03:19:14.208960,1.86230839,.00037032,54.2679,300.3431,257.5425,102.4857,0,U,43108,999,5840,0,-.52E-6,0
BEIDOU-3 M4 (C22),2018-018A,2026-08-09T21:31:35.179680,1.86230772,.00069621,56.6994,61.3793,36.3766,323.7436,0,U,43207,999,5774,0,-.15E-6,0
BEIDOU-3 M3 (C21),2018-018B,2026-08-12T15:33:26.085312,1.86230759,.0006587,56.7019,61.2924,350.0088,10.0469,0,U,43208,999,5779,0,-.25E-6,0
BEIDOU-3 M9 (C29),2018-029A,2026-08-11T06:08:00.512736,1.86227951,.0001553,54.1414,298.0200,209.0825,150.9794,0,U,43245,999,5692,0,-.43E-6,0
BEIDOU-3 M10 (C30),2018-029B,2026-08-12T06:19:30.917856,1.86229019,.00027618,54.1380,298.0115,29.8727,330.2155,0,U,43246,999,5692,0,-.48E-6,0
IRNSS-1I,2018-035A,2026-08-13T03:40:41.382336,1.00273015,.0018878,28.8849,73.3063,176.8896,181.6289,0,U,43286,999,3064,0,.66E-6,0
COSMOS 2527 (756),2018-053A,2026-08-11T10:58:58.920960,2.13101957,.00064394,65.6094,72.0649,220.0078,140.0286,0,U,43508,999,6345,0,.19E-6,0
