OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
HULIANWANG DIGUI-141,2026-007E,2026-08-12T07:21:22.781952,13.29328469,.00007492,50.0029,244.4646,223.4778,136.6035,0,U,67439,999,2825,.72043302E-4,-.91E-6,0
HULIANWANG DIGUI-142,2026-007F,2026-08-12T07:09:24.923232,13.29328237,.00007404,50.0106,244.5530,224.2829,135.7984,0,U,67440,999,2825,.54821077E-4,-.99E-6,0
HULIANWANG DIGUI-143,2026-007G,2026-08-12T10:34:00.846912,13.29326526,.00006395,50.0086,243.9375,233.8867,126.1947,0,U,67441,999,2827,.6113339E-4,-.96E-6,0
HULIANWANG DIGUI-144,2026-007H,2026-08-12T10:21:36.116928,13.29327905,.00007801,50.0075,243.8752,228.0886,131.9920,0,U,67442,999,2827,.56939073E-4,-.98E-6,0
HULIANWANG DIGUI-145,2026-007J,2026-08-12T10:09:55.793952,13.29327376,.00007062,50.0078,243.8394,227.1688,132.9125,0,U,67443,999,2827,.71368605E-4,-.91E-6,0
HULIANWANG DIGUI-155,2026-047A,2026-08-13T03:21:28.647360,13.29327481,.0001202,50.0012,212.1187,304.3435,55.7323,0,U,68129,999,2064,.56027E-5,-.121E-5,0
HULIANWANG DIGUI-156,2026-047B,2026-08-13T03:09:34.566912,13.29325427,.0001153,50.0013,212.0776,308.5602,51.5166,0,U,68130,999,2063,.50073E-7,-.124E-5,0
HULIANWANG DIGUI-157,2026-047C,2026-08-13T02:57:33.986592,13.29324727,.0001143,49.9983,211.9989,303.9058,56.1706,0,U,68131,999,2064,-.8177E-6,-.124E-5,0
HULIANWANG DIGUI-158,2026-047D,2026-08-12T08:42:56.213568,13.29325996,.00012033,50.0029,214.7097,300.4782,59.5972,0,U,68132,999,2053,.15920153E-4,-.117E-5,0
HULIANWANG DIGUI-159,2026-047E,2026-08-13T04:21:45.533664,13.29322144,.0001229,50.0000,211.6617,300.7758,59.2993,0,U,68133,999,2065,.117E-4,-.119E-5,0
HULIANWANG DIGUI-160,2026-047F,2026-08-13T03:57:33.494400,13.29327490,.0001228,50.0056,211.6472,289.9382,70.1358,0,U,68134,999,2064,.1442E-4,-.117E-5,0
HULIANWANG DIGUI-161,2026-047G,2026-08-13T04:09:37.149696,13.29326581,.000115,50.0076,211.7156,300.5110,59.5648,0,U,68135,999,2065,.15006E-4,-.117E-5,0
HULIANWANG DIGUI-162,2026-047H,2026-08-13T03:45:56.800224,13.29323733,.0001175,50.0046,211.5933,309.1943,50.8825,0,U,68136,999,2064,.24119E-4,-.113E-5,0
