OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025DW,2026-08-13T01:09:48.907008,14.08740267,.0061475,98.7493,268.5001,188.2515,236.4472,0,U,29828,999,155,.25141E-3,.398E-5,0
FENGYUN 1C DEB,1999-025EA,2026-08-12T22:17:57.372000,14.57001037,.0190896,98.8449,355.8936,261.3477,96.6053,0,U,29832,999,3796,.4427E-4,.187E-5,0
FENGYUN 1C DEB,1999-025EB,2026-08-13T00:19:02.277984,14.96572382,.0081092,99.0785,250.1398,195.0067,164.8743,0,U,29833,999,4204,.30639E-3,.3644E-4,0
FENGYUN 1C DEB,1999-025ED,2026-08-12T09:03:41.398272,14.43557891,.01675021,99.0606,12.7788,37.7532,16.1787,0,U,29835,999,2993,.2348814E-4,.37E-6,0
FENGYUN 1C DEB,1999-025EE,2026-08-12T06:03:45.988704,14.55091356,.01528461,98.1878,320.1996,171.8595,245.2366,0,U,29836,999,67081,.20231263E-3,.969E-5,0
FENGYUN 1C DEB,1999-025EK,2026-08-12T11:03:55.640160,14.47211685,.01981761,98.8463,187.2095,325.3006,163.3898,0,U,29841,999,2830,.13126385E-3,.551E-5,0
FENGYUN 1C DEB,1999-025EL,2026-08-12T23:55:41.607840,14.62775770,.0105409,98.5665,326.2115,132.3978,283.6510,0,U,29842,999,2901,.42888E-3,.2314E-4,0
FENGYUN 1C DEB,1999-025EM,2026-08-12T13:31:40.090944,14.28924852,.01909878,99.0194,76.5955,307.4985,105.8096,0,U,29843,999,1739,.11022859E-3,.284E-5,0
FENGYUN 1C DEB,1999-025EN,2026-08-13T04:38:41.800704,14.32662535,.0166399,98.9231,138.9103,175.6532,184.6143,0,U,29844,999,1827,.14237E-3,.4E-5,0
FENGYUN 1C DEB,1999-025EP,2026-08-12T23:45:47.251008,14.26963257,.0077625,98.5284,224.1246,138.1742,278.7788,0,U,29845,999,1577,.13505E-3,.297E-5,0
FENGYUN 1C DEB,1999-025EQ,2026-08-13T02:05:59.148096,14.19226068,.0083853,98.6242,265.8180,322.9349,90.7551,0,U,29846,999,1309,.60491E-4,.88E-6,0
FENGYUN 1C DEB,1999-025ER,2026-08-12T23:19:21.258048,14.03159415,.0086055,98.9152,220.8083,80.9946,334.2589,0,U,29847,999,147,-.6921E-4,-.154E-5,0
FENGYUN 1C DEB,1999-025ES,2026-08-13T03:56:04.217280,14.21718213,.0114498,98.2302,80.6304,303.3495,176.0463,0,U,29848,999,559,.47262E-3,.1069E-4,0
FENGYUN 1C DEB,1999-025ET,2026-08-13T05:15:20.836224,14.05676678,.0081929,99.0034,312.9208,86.1984,302.2775,0,U,29849,999,99790,.32757E-3,.506E-5,0
FENGYUN 1C DEB,1999-025EU,2026-08-13T04:53:24.400032,14.00658874,.0106177,98.1174,129.8314,317.4745,197.4589,0,U,29850,999,99427,.5067E-3,.754E-5,0
FENGYUN 1C DEB,1999-025EV,2026-08-13T03:15:30.923712,13.83765620,.0140974,99.5531,275.2936,305.1236,77.2079,0,U,29851,999,98733,.13029E-3,.108E-5,0
FENGYUN 1C DEB,1999-025EW,2026-08-13T01:15:27.785088,14.08494893,.0132636,99.3634,248.9302,195.5652,237.9328,0,U,29852,999,99408,.64275E-3,.1148E-4,0
FENGYUN 1C DEB,1999-025EX,2026-08-12T05:44:04.799616,13.94493249,.01567774,98.4714,330.7447,267.7978,90.5226,0,U,29853,999,99048,.56962316E-3,.801E-5,0
FENGYUN 1C DEB,1999-025EY,2026-08-13T00:15:03.738816,13.83534577,.014737,98.9590,19.2906,115.4708,12.1591,0,U,29854,999,98707,.14471E-3,.133E-5,0
FENGYUN 1C DEB,1999-025EZ,2026-08-11T17:25:09.855264,14.03120071,.01808826,98.1823,146.1080,77.4522,314.1684,0,U,29855,999,99104,.10744897E-2,.1896E-4,0
FENGYUN 1C DEB,1999-025FA,2026-08-12T01:41:37.616064,14.55552465,.02367513,98.6898,331.7445,280.3382,257.5395,0,U,29856,999,99892,.69690747E-3,.4373E-4,0
FENGYUN 1C DEB,1999-025FB,2026-08-12T22:09:07.208640,13.82664919,.0192582,98.4288,211.7617,351.2798,8.5030,0,U,29857,999,98135,.56176E-3,.665E-5,0
FENGYUN 1C DEB,1999-025FC,2026-08-13T04:21:00.157248,13.78450090,.0198505,99.2162,324.8283,139.4528,291.3734,0,U,29858,999,97907,.47843E-3,.519E-5,0
FENGYUN 1C DEB,1999-025FD,2026-08-13T00:19:23.625696,13.75043555,.0291288,98.3466,34.4582,275.0058,81.7907,0,U,29859,999,97322,.88112E-3,.1107E-4,0
FENGYUN 1C DEB,1999-025FE,2026-08-13T00:26:10.769280,13.78706283,.0221278,98.5998,241.5702,48.2324,5.9339,0,U,29860,999,97490,.95971E-3,.1133E-4,0
FENGYUN 1C DEB,1999-025FK,2026-08-12T08:01:33.653856,14.85739149,.01110391,98.9258,168.7828,91.3538,58.5599,0,U,29865,999,4357,.24200663E-3,.2274E-4,0
FENGYUN 1C DEB,1999-025FL,2026-08-12T22:34:06.260736,14.65306638,.0192411,98.0578,210.6043,166.7595,249.6819,0,U,29866,999,3887,.67905E-4,.422E-5,0
FENGYUN 1C DEB,1999-025FN,2026-08-13T02:07:23.281824,14.81567363,.0186119,97.9186,273.0911,294.0370,127.0064,0,U,29868,999,3895,.15177E-3,.1539E-4,0
FENGYUN 1C DEB,1999-025FP,2026-08-12T13:52:09.507648,14.37360398,.00871607,98.8890,167.7173,15.3350,160.4231,0,U,29869,999,2303,.12155455E-3,.331E-5,0
FENGYUN 1C DEB,1999-025FQ,2026-08-12T11:21:39.379680,14.29066497,.01195847,98.4899,193.7622,197.7251,279.5194,0,U,29870,999,2058,.17802308E-4,.5E-7,0
FENGYUN 1C DEB,1999-025FR,2026-08-12T10:06:14.533920,14.44017370,.0057952,98.9948,195.8489,106.9122,53.2369,0,U,29871,999,2202,.30517828E-3,.1015E-4,0
FENGYUN 1C DEB,1999-025FS,2026-08-13T00:33:18.922752,14.39959796,.0231922,98.3353,239.7281,301.5619,56.3111,0,U,29872,999,2091,.14564E-3,.573E-5,0
FENGYUN 1C DEB,1999-025FT,2026-08-13T04:24:48.546144,13.98385372,.0091262,99.4166,96.9931,257.4154,220.1170,0,U,29873,999,99717,.24287E-3,.312E-5,0
FENGYUN 1C DEB,1999-025FU,2026-08-13T04:41:40.977888,14.31654901,.0101177,98.3682,118.1551,350.9970,160.6949,0,U,29874,999,323,.77039E-3,.2129E-4,0
