OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-93,2025-233C,2026-08-13T00:42:36.537120,13.51018338,.000222,89.0002,37.4644,93.1516,266.9889,0,U,66035,999,4085,.32925E-4,.33E-6,0
QIANFAN-94,2025-233D,2026-08-13T00:24:53.976096,13.51017716,.0002089,88.9999,37.3670,90.7851,269.3540,0,U,66036,999,4090,.25078E-4,.28E-6,0
QIANFAN-95,2025-233E,2026-08-13T00:36:44.443296,13.51018613,.0002275,88.9997,36.9083,89.5821,270.5590,0,U,66037,999,4115,.4095E-4,.38E-6,0
QIANFAN-96,2025-233F,2026-08-12T23:25:41.437056,13.51017267,.0002336,88.9994,37.4552,92.3708,267.7711,0,U,66038,999,4084,.21332E-4,.26E-6,0
QIANFAN-97,2025-233G,2026-08-13T00:48:36.132192,13.51017624,.0002238,88.9997,37.4353,92.8384,267.3023,0,U,66039,999,4086,.44221E-4,.41E-6,0
QIANFAN-98,2025-233H,2026-08-13T04:33:43.623072,13.51017102,.0001893,88.9986,37.1442,79.9263,280.2101,0,U,66040,999,4102,.18439E-4,.24E-6,0
QIANFAN-99,2025-233J,2026-08-13T04:39:37.776672,13.51017274,.0002062,88.9998,37.4236,82.9510,277.1876,0,U,66041,999,4088,.16632E-4,.23E-6,0
QIANFAN-100,2025-233K,2026-08-13T04:27:42.907392,13.51017081,.0002226,89.0010,37.3577,93.4179,266.7226,0,U,66042,999,4093,.23774E-4,.27E-6,0
QIANFAN-101,2025-233L,2026-08-13T00:42:54.387360,14.26837677,.0013635,88.9998,34.0358,325.3312,34.6991,0,U,66043,999,4273,.77644E-4,.203E-5,0
QIANFAN-102,2025-233M,2026-08-12T23:37:29.917056,13.51017137,.0002093,88.9995,37.3531,89.9488,270.1903,0,U,66044,999,4090,.31051E-4,.32E-6,0
QIANFAN-103,2025-233N,2026-08-12T23:43:23.308608,13.51018001,.0002265,88.9998,37.4494,93.7999,266.3412,0,U,66045,999,4085,.34623E-4,.34E-6,0
QIANFAN-104,2025-233P,2026-08-12T23:49:21.356256,13.51023331,.0002009,89.0003,37.3537,90.9023,269.2358,0,U,66046,999,4090,.32904E-4,.33E-6,0
QIANFAN-105,2025-233Q,2026-08-13T00:01:15.417696,13.51022908,.0002245,89.0016,37.2035,89.7032,270.4376,0,U,66047,999,4101,.34007E-4,.34E-6,0
QIANFAN-106,2025-233R,2026-08-12T23:55:19.604352,13.51017129,.0001927,88.9985,37.3990,83.1968,276.9402,0,U,66048,999,4085,.41253E-4,.39E-6,0
QIANFAN-107,2025-233S,2026-08-13T00:07:10.220160,13.51016599,.0002203,89.0000,37.4398,93.5620,266.5783,0,U,66049,999,4086,.27011E-4,.29E-6,0
QIANFAN-108,2025-233T,2026-08-13T00:13:01.697088,13.51018033,.0001932,88.9994,37.4229,83.2483,276.8888,0,U,66050,999,4086,.20186E-4,.25E-6,0
QIANFAN-109,2026-075A,2026-08-13T04:06:23.726016,13.51029631,.0002762,88.9917,315.2002,102.7427,257.4032,0,U,68636,999,1748,.13995E-3,.102E-5,0
QIANFAN-110,2026-075B,2026-08-13T04:18:23.463072,13.51026793,.0002241,88.9918,315.2208,105.8261,254.3137,0,U,68637,999,1748,.13835E-3,.101E-5,0
QIANFAN-111,2026-075C,2026-08-13T04:00:40.264416,13.51026301,.0002226,88.9917,315.1813,104.5522,255.5876,0,U,68638,999,1750,.13851E-3,.101E-5,0
QIANFAN-112,2026-075D,2026-08-13T04:53:52.391904,13.51018709,.0002746,88.9915,315.1859,107.6649,252.4802,0,U,68639,999,1750,.13385E-3,.98E-6,0
QIANFAN-113,2026-075E,2026-08-13T04:12:21.504960,13.51024490,.000235,88.9921,315.1857,107.3039,252.8369,0,U,68640,999,1750,.14839E-3,.108E-5,0
QIANFAN-114,2026-075F,2026-08-13T04:24:12.004128,13.51022888,.0002259,88.9916,315.2013,105.0932,255.0469,0,U,68641,999,1749,.13621E-3,.1E-5,0
QIANFAN-115,2026-075G,2026-08-13T05:05:39.569856,13.51019554,.0002393,88.9916,315.2056,102.6107,257.5312,0,U,68642,999,1749,.13693E-3,.1E-5,0
QIANFAN-116,2026-075H,2026-08-13T04:47:52.382112,13.51020202,.0002597,88.9909,315.1629,108.4422,251.7012,0,U,68643,999,1750,.13488E-3,.99E-6,0
QIANFAN-117,2026-075J,2026-08-13T04:30:08.754048,13.51018013,.0002517,88.9914,315.1825,104.3714,255.7716,0,U,68644,999,1750,.10775E-3,.82E-6,0
QIANFAN-118,2026-075K,2026-08-12T13:17:39.483744,13.51019833,.00021647,88.9919,315.2578,107.7802,252.3586,0,U,68645,999,1741,.12235548E-3,.91E-6,0
QIANFAN-119,2026-075L,2026-08-12T00:15:26.743680,13.51025949,.00026102,88.9919,315.3087,103.0532,257.0911,0,U,68646,999,1734,.11405779E-3,.86E-6,0
QIANFAN-120,2026-075M,2026-08-12T12:59:54.466368,13.51026800,.00026663,88.9921,315.2406,99.9860,260.1592,0,U,68647,999,1742,.13873258E-3,.102E-5,0
QIANFAN-121,2026-075N,2026-08-12T13:35:30.873120,13.51018687,.00021883,88.9918,315.2418,105.3116,254.8277,0,U,68648,999,1742,.11882949E-3,.89E-6,0
QIANFAN-122,2026-075P,2026-08-12T13:23:43.838592,13.51022240,.00025939,88.9917,315.2401,104.3485,255.7954,0,U,68649,999,1741,.11880066E-3,.89E-6,0
QIANFAN-123,2026-075Q,2026-08-12T07:16:21.769536,13.51027480,.00028138,88.9914,315.2543,103.8559,256.2905,0,U,68650,999,1736,.10433009E-3,.79E-6,0
QIANFAN-124,2026-075R,2026-08-12T14:58:32.983104,13.51021914,.00026667,88.9917,315.2320,105.0272,255.1174,0,U,68651,999,1743,.12963873E-3,.96E-6,0
QIANFAN-125,2026-075S,2026-08-12T13:29:35.641248,13.51018847,.00021996,88.9917,315.2404,106.0488,254.0906,0,U,68652,999,1742,.11704126E-3,.88E-6,0
QIANFAN-126,2026-075T,2026-08-12T13:41:24.070272,13.51024061,.00028017,88.9921,315.2074,103.3326,256.8138,0,U,68653,999,1744,.12939867E-3,.96E-6,0
QIANFAN-127,2026-104A,2026-08-13T04:02:08.007072,13.51020571,.0002071,88.9942,335.6523,110.1062,250.0312,0,U,69073,999,1285,.11311E-3,.85E-6,0
QIANFAN-128,2026-104B,2026-08-13T04:14:06.099072,13.51027622,.0001719,88.9920,335.6838,103.5456,256.5887,0,U,69074,999,1283,.12143E-3,.9E-6,0
QIANFAN-129,2026-104C,2026-08-13T03:02:52.228032,13.51032393,.0001844,88.9923,335.6222,106.6913,253.4440,0,U,69075,999,1286,.83673E-5,.17E-6,0
QIANFAN-130,2026-104D,2026-08-13T03:56:18.710016,13.51027131,.0002249,88.9925,335.6834,114.0063,246.1324,0,U,69076,999,1283,.112E-3,.84E-6,0
QIANFAN-131,2026-104E,2026-08-13T02:39:16.699680,13.51019000,.0001956,88.9919,335.6518,99.4731,260.6641,0,U,69077,999,1284,.12735E-3,.94E-6,0
QIANFAN-132,2026-104F,2026-08-13T04:08:00.981312,13.51025684,.000215,88.9921,335.7014,110.4798,249.6584,0,U,69078,999,1282,.11623E-3,.87E-6,0
QIANFAN-133,2026-104G,2026-08-13T02:33:22.565088,13.51018750,.0001809,88.9924,335.6570,94.4236,265.7121,0,U,69079,999,1283,.12326E-3,.92E-6,0
QIANFAN-134,2026-104H,2026-08-13T03:14:50.911872,13.51022164,.0001737,88.9928,335.6789,100.6360,259.4986,0,U,69080,999,1283,.11556E-3,.87E-6,0
QIANFAN-135,2026-104J,2026-08-13T02:45:04.908960,13.51025525,.0001612,88.9922,335.6740,107.6830,252.4497,0,U,69081,999,1283,.13351E-3,.98E-6,0
QIANFAN-136,2026-104K,2026-08-13T02:57:06.754176,13.51015939,.0001781,88.9924,335.6754,95.7929,264.3425,0,U,69082,999,1283,.13497E-3,.99E-6,0
QIANFAN-137,2026-104L,2026-08-13T04:37:50.047968,13.51025374,.0002128,88.9934,335.5416,107.2188,252.9196,0,U,69083,999,1291,.20578E-4,.25E-6,0
QIANFAN-138,2026-104M,2026-08-13T03:26:38.529600,13.51019138,.0001783,88.9918,335.6757,112.6935,247.4405,0,U,69084,999,1283,-.11812E-4,.4E-7,0
QIANFAN-139,2026-104N,2026-08-13T03:08:54.371904,13.51020780,.0001991,88.9920,335.6578,110.5943,249.5422,0,U,69085,999,1284,.1165E-3,.87E-6,0
QIANFAN-140,2026-104P,2026-08-13T03:20:36.085920,13.51028378,.0001648,88.9921,335.6603,111.4664,248.6663,0,U,69086,999,1284,.11713E-3,.88E-6,0
QIANFAN-141,2026-104Q,2026-08-13T05:19:11.691840,13.51021914,.0001693,88.9918,335.6173,104.7126,255.4212,0,U,69087,999,1287,.12397E-3,.92E-6,0
QIANFAN-142,2026-104R,2026-08-13T03:44:22.822080,13.51024219,.0001806,88.9916,335.6239,111.3115,248.8229,0,U,69088,999,1286,.12437E-3,.92E-6,0
QIANFAN-143,2026-104S,2026-08-13T05:25:09.437088,13.51020749,.0002003,88.9927,335.6193,97.9420,262.1959,0,U,69089,999,1287,.13661E-3,.1E-5,0
QIANFAN-144,2026-104T,2026-08-13T03:50:18.288096,13.51024514,.0001958,88.9925,335.6449,113.7862,246.3495,0,U,69090,999,1285,.15198E-4,.22E-6,0
QIANFAN-145,2026-108A,2026-08-13T03:57:02.030112,13.51034363,.0000125,89.0138,16.3447,169.8456,190.2698,0,U,69104,999,1213,.27442E-4,.3E-6,0
QIANFAN-146,2026-108B,2026-08-13T04:30:42.082848,13.50006633,.0019035,89.0134,16.1766,310.4134,49.5355,0,U,69105,999,1223,.16457E-5,.13E-6,0
QIANFAN-147,2026-108C,2026-08-13T04:08:25.378944,13.51019937,.0001996,89.0140,16.3474,100.2327,259.9049,0,U,69106,999,1212,.31144E-4,.32E-6,0
QIANFAN-148,2026-108D,2026-08-12T13:37:20.576064,13.51031114,.00018925,89.0133,16.4003,94.8359,265.3008,0,U,69107,999,1204,.1499274E-4,.22E-6,0
QIANFAN-149,2026-108E,2026-08-13T04:02:17.805696,13.51038343,.0001739,89.0134,16.3617,104.2346,255.8999,0,U,69108,999,1212,.5249E-4,.46E-6,0
QIANFAN-150,2026-108F,2026-08-13T04:14:14.548128,13.51040899,.0001756,89.0139,16.3122,104.8758,255.2587,0,U,69109,999,1214,.48171E-4,.43E-6,0
QIANFAN-151,2026-108G,2026-08-13T03:09:05.868288,13.51014358,.0002109,89.0138,16.3404,93.4294,266.7098,0,U,69110,999,1212,-.38102E-5,.1E-6,0
QIANFAN-152,2026-108H,2026-08-13T04:26:05.088768,13.51023815,.0002162,89.0135,16.3284,105.6763,254.4627,0,U,69111,999,1214,.29302E-4,.31E-6,0
QIANFAN-153,2026-108J,2026-08-13T02:33:33.399648,13.51038360,.0001926,89.0131,16.3140,103.8215,256.3151,0,U,69112,999,1213,-.16095E-4,.2E-7,0
QIANFAN-154,2026-108K,2026-08-13T02:45:29.589120,13.51021884,.0001868,89.0141,16.3579,100.5403,259.5959,0,U,69113,999,1212,.40589E-4,.38E-6,0
QIANFAN-155,2026-108L,2026-08-12T23:17:39.588576,13.48942668,.0003031,89.0147,16.3371,267.5483,92.5320,0,U,69114,999,1211,-.35807E+1,-.2094196E-1,0
QIANFAN-156,2026-108M,2026-08-12T23:47:23.008128,13.48595692,.0004766,89.0144,16.3330,233.0386,127.0328,0,U,69115,999,1213,-.3606E+1,-.2097508E-1,0
QIANFAN-157,2026-108N,2026-08-13T02:53:22.312896,13.49889450,.0018514,89.0136,16.2473,314.4744,45.4892,0,U,69116,999,1218,.57745E-4,.48E-6,0
QIANFAN-158,2026-108P,2026-08-12T23:51:02.412288,13.49642159,.0021618,89.0131,16.3025,311.4251,48.5041,0,U,69117,999,1214,-.3258E+1,-.1919058E-1,0
QIANFAN-159,2026-108Q,2026-08-13T03:15:01.797408,13.51035401,.0002058,89.0128,16.2978,95.0279,265.1107,0,U,69118,999,1215,.27799E-4,.3E-6,0
QIANFAN-160,2026-108R,2026-08-13T03:38:48.764256,13.51030685,.0001859,89.0143,16.3278,107.5224,252.6130,0,U,69119,999,1214,.53804E-4,.47E-6,0
QIANFAN-161,2026-108S,2026-08-13T00:10:52.244832,13.49330579,.000861,89.0142,16.2574,303.1469,56.8854,0,U,69120,999,1217,-.35342E+1,-.2080804E-1,0
QIANFAN-162,2026-108T,2026-08-12T23:57:55.399104,13.49452881,.0021491,89.0135,16.2865,307.6668,52.2533,0,U,69121,999,1214,-.3391E+1,-.2007373E-1,0
QIANFAN-163,2026-121A,2026-08-13T04:28:27.357600,13.51029398,.000137,89.0160,294.8445,95.9834,264.1474,0,U,69325,999,986,.12733E-3,.94E-6,0
